"","subjID","exptPart","trialNumber","roleCurrent","marblesSampled","probabilityRed","drawnRed","reportedDrawn","compLie","compUnifLie","compDetect","callBS","playerTrialScore","oppTrialScore","playerTotalScore","oppTotalScore","waitTime","responseTime","catchQuestion","catchKey","catchResponse","catchResponseTime","pseudoRound","trialTime","lie","player.bullshitter","player.bullshitDetector","expt"
"9836","subj131","trial",36,"bullshitDetector",10,0.2,2,2,3,"False",-1,"False",2,8,136,169,5827.5389487805,1661,"How many red marbles did you actually draw?",-1,-1,-1,"False",17902,FALSE,"computer","human","expt5"
"9837","subj131","trial",37,"bullshitter",10,0.2,6,1,-1,"False",0.4463908352,"False",9,1,145,170,2947.1593536561,3072,"How many red marbles did you actually draw?",-1,-1,-1,"True",11693,TRUE,"human","computer","expt5"
"9838","subj131","trial",38,"bullshitDetector",10,0.2,0,0,2,"False",-1,"True",-5,10,140,180,5411.5896436891,2493,"How many red marbles did you actually draw?",-1,-1,-1,"False",9728,FALSE,"computer","human","expt5"
"9839","subj131","trial",39,"bullshitter",10,0.2,1,0,-1,"False",0.7148262912,"True",-5,5,135,185,2236.2838478624,2526,"How many red marbles did you actually draw?",-1,-1,-1,"True",9181,TRUE,"human","computer","expt5"
"9840","subj131","trial",40,"bullshitDetector",10,0.2,1,8,-1,"True",0.7148262912,"True",5,-5,140,180,6162.8754992796,1688,"How many red marbles did you actually draw?",-1,-1,-1,"False",14433,TRUE,"computer","human","expt5"
"9841","subj131","trial",41,"bullshitter",10,0.2,1,1,-1,"False",0.4463908352,"True",9,-4,149,176,2621.3853605659,2904,"How many red marbles did you actually draw?",-1,-1,-1,"False",9931,FALSE,"human","computer","expt5"
"9842","subj131","trial",42,"bullshitDetector",10,0.2,3,1,1,"False",-1,"True",5,-5,154,171,6859.4281230237,2281,"How many red marbles did you actually draw?",-1,-1,-1,"False",10742,TRUE,"computer","human","expt5"
"9843","subj131","trial",43,"bullshitter",10,0.2,1,1,-1,"False",0.4463908352,"True",9,-4,163,167,2637.8203407376,2611,"How many red marbles did you actually draw?",1,1,2734,"False",14307,FALSE,"human","computer","expt5"
"9844","subj131","trial",44,"bullshitDetector",10,0.2,3,2,2,"False",-1,"True",5,-5,168,162,6422.6276196998,2508,"How many red marbles did you actually draw?",-1,-1,-1,"False",11664,TRUE,"computer","human","expt5"
"9845","subj131","trial",45,"bullshitter",10,0.2,1,1,-1,"False",0.4463908352,"True",9,-4,177,158,2144.0355396786,2451,"How many red marbles did you actually draw?",-1,-1,-1,"False",13574,FALSE,"human","computer","expt5"
"9846","subj131","trial",46,"bullshitDetector",10,0.2,2,2,3,"False",-1,"True",-3,8,174,166,6095.171816514,2339,"How many red marbles did you actually draw?",-1,-1,-1,"False",10156,FALSE,"computer","human","expt5"
"9847","subj131","trial",47,"bullshitter",10,0.2,0,0,-1,"False",0.7148262912,"True",10,-5,184,161,2316.9206385236,2139,"How many red marbles did you actually draw?",-1,-1,-1,"True",8982,FALSE,"human","computer","expt5"
"9848","subj131","trial",48,"bullshitDetector",10,0.2,1,1,2,"False",-1,"False",1,9,185,170,6415.1387408869,1176,"How many red marbles did you actually draw?",-1,-1,-1,"False",10307,FALSE,"computer","human","expt5"
"9849","subj131","trial",49,"bullshitter",10,0.2,2,1,-1,"False",0.4463908352,"False",9,1,194,171,2287.7130029547,4303,"How many red marbles did you actually draw?",-1,-1,-1,"True",10899,TRUE,"human","computer","expt5"
"9850","subj131","trial",50,"bullshitDetector",10,0.2,4,1,1,"False",-1,"True",5,-5,199,166,6625.977251425,1480,"How many red marbles did you actually draw?",-1,-1,-1,"False",9871,TRUE,"computer","human","expt5"
"9851","subj131","trial",51,"bullshitter",10,0.2,0,0,-1,"False",0.7148262912,"True",10,-5,209,161,2535.3726610355,2199,"How many red marbles did you actually draw?",-1,-1,-1,"False",8621,FALSE,"human","computer","expt5"
"9852","subj131","trial",52,"bullshitDetector",10,0.2,2,0,0,"False",-1,"False",0,10,209,171,5261.4115313314,2818,"How many red marbles did your opponent report drawing?",0,0,4239,"False",18505,TRUE,"computer","human","expt5"
"9853","subj131","trial",53,"bullshitter",10,0.2,2,4,-1,"False",-0.1450060288,"False",6,4,215,175,2991.6900095724,3421,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10229,TRUE,"human","computer","expt5"
"9854","subj131","trial",54,"bullshitDetector",10,0.2,1,7,-1,"False",-0.1450060288,"False",7,3,222,178,7455.4874421794,3509,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",12600,TRUE,"computer","human","expt5"
"9855","subj131","trial",55,"bullshitter",10,0.2,0,0,-1,"False",0.7148262912,"False",10,0,232,178,2840.5940470259,2645,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10005,FALSE,"human","computer","expt5"
"9856","subj131","trial",56,"bullshitDetector",10,0.2,2,2,3,"False",-1,"True",-3,8,229,186,6372.8625006152,4467,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",13762,FALSE,"computer","human","expt5"
"9857","subj131","trial",57,"bullshitter",10,0.2,10,10,-1,"False",-0.1777995264,"False",0,10,229,196,2515.5539366501,3965,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10036,FALSE,"human","computer","expt5"
"9858","subj131","trial",58,"bullshitDetector",10,0.2,1,0,-1,"False",-0.1777995264,"False",0,10,229,206,6411.2863612361,3632,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",11583,TRUE,"computer","human","expt5"
"9859","subj131","trial",59,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,237,208,2140.5117048463,5302,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11196,FALSE,"human","computer","expt5"
"9860","subj131","trial",60,"bullshitDetector",10,0.2,2,2,4,"False",-1,"False",2,8,239,216,7230.4971008741,1720,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",22774,FALSE,"computer","human","expt5"
"9861","subj131","trial",61,"bullshitter",10,0.2,3,1,-1,"False",0.4463908352,"False",9,1,248,217,2098.3531702665,6726,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",13805,TRUE,"human","computer","expt5"
"9862","subj131","trial",62,"bullshitDetector",10,0.2,1,1,-1,"False",0.4463908352,"True",-4,9,244,226,5788.0241375705,2074,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9899,FALSE,"computer","human","expt5"
"9863","subj131","trial",63,"bullshitter",10,0.2,1,1,-1,"False",0.4463908352,"True",9,-4,253,222,3211.9220945686,2127,"How many red marbles did you actually draw?",1,1,2623,"False",11924,FALSE,"human","computer","expt5"
"9864","subj131","trial",64,"bullshitDetector",10,0.2,3,2,2,"False",-1,"True",5,-5,258,217,7233.4107936128,1923,"How many red marbles did you actually draw?",-1,-1,-1,"False",11099,TRUE,"computer","human","expt5"
"9865","subj131","trial",65,"bullshitter",10,0.2,8,8,-1,"False",-0.177795328,"False",2,8,260,225,3003.33909112,2617,"How many red marbles did you actually draw?",-1,-1,-1,"True",10762,FALSE,"human","computer","expt5"
"9866","subj131","trial",66,"bullshitDetector",10,0.2,3,10,-1,"True",-0.177795328,"False",10,0,270,225,6291.266888994,3841,"How many red marbles did you actually draw?",-1,-1,-1,"False",12159,TRUE,"computer","human","expt5"
"9867","subj131","trial",67,"bullshitter",10,0.2,3,1,-1,"False",0.4463908352,"True",-5,5,265,230,3224.2558108721,2884,"How many red marbles did you actually draw?",-1,-1,-1,"False",10479,TRUE,"human","computer","expt5"
"9868","subj131","trial",68,"bullshitDetector",10,0.2,4,10,-1,"False",0.4463908352,"True",5,-5,270,225,5313.0739179786,3593,"How many red marbles did you actually draw?",-1,-1,-1,"True",12218,TRUE,"computer","human","expt5"
"9869","subj131","trial",69,"bullshitter",10,0.2,3,3,-1,"False",-0.056925644800002,"False",7,3,277,228,3016.5951319359,2637,"How many red marbles did you actually draw?",-1,-1,-1,"False",9629,FALSE,"human","computer","expt5"
"9870","subj131","trial",70,"bullshitDetector",10,0.2,2,2,-1,"False",-0.056925644800002,"True",-3,8,274,236,5743.448146636,2839,"How many red marbles did you actually draw?",-1,-1,-1,"True",10415,FALSE,"computer","human","expt5"
"9871","subj131","trial",71,"bullshitter",10,0.2,1,1,-1,"False",0.4463908352,"True",9,-4,283,232,2330.9075772513,1876,"How many red marbles did you actually draw?",-1,-1,-1,"False",9047,FALSE,"human","computer","expt5"
"9872","subj131","trial",72,"bullshitDetector",10,0.2,0,4,-1,"False",0.4463908352,"False",4,6,287,238,5404.5558604685,4133,"How many red marbles did you actually draw?",-1,-1,-1,"True",10956,TRUE,"computer","human","expt5"
"9873","subj131","trial",73,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,295,240,2557.0638581119,2753,"How many red marbles did you actually draw?",-1,-1,-1,"False",9058,FALSE,"human","computer","expt5"
"9874","subj131","trial",74,"bullshitDetector",10,0.2,0,0,3,"False",-1,"True",-5,10,290,250,5760.9337292102,809,"How many red marbles did your opponent report drawing?",0,0,2902,"False",11945,FALSE,"computer","human","expt5"
"9875","subj131","trial",75,"bullshitter",10,0.2,5,5,-1,"False",-0.171430144,"False",5,5,295,255,3238.7034562945,3282,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11253,FALSE,"human","computer","expt5"
"9876","subj131","trial",76,"bullshitDetector",10,0.2,3,2,2,"False",-1,"True",5,-5,300,250,5913.1259591584,1727,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10193,TRUE,"computer","human","expt5"
"9877","subj131","trial",77,"bullshitter",10,0.2,3,1,-1,"False",0.4463908352,"False",9,1,309,251,2336.9229863791,2285,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8953,TRUE,"human","computer","expt5"
"9878","subj131","trial",78,"bullshitDetector",10,0.2,3,2,2,"False",-1,"True",5,-5,314,246,6052.5922826479,1243,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9829,TRUE,"computer","human","expt5"
"9879","subj131","trial",79,"bullshitter",10,0.2,0,0,-1,"False",0.7148262912,"True",10,-5,324,241,2534.8183699809,2180,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8580,FALSE,"human","computer","expt5"
"9880","subj131","trial",80,"bullshitDetector",10,0.2,1,0,0,"False",-1,"True",5,-5,329,236,7211.0214232984,5473,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",15834,TRUE,"computer","human","expt5"
"9881","subj131","trial",81,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,337,238,2249.9969576326,2326,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9418,FALSE,"human","computer","expt5"
"9882","subj131","trial",82,"bullshitDetector",10,0.2,1,1,3,"False",-1,"True",-4,9,333,247,5185.4421106612,1354,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8554,FALSE,"computer","human","expt5"
"9883","subj131","trial",83,"bullshitter",10,0.2,1,1,-1,"False",0.4463908352,"False",9,1,342,248,2283.6132854609,2653,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",9111,FALSE,"human","computer","expt5"
"9884","subj131","trial",84,"bullshitDetector",10,0.2,1,3,-1,"False",0.4463908352,"True",5,-5,347,243,7286.7857644793,967,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",10689,TRUE,"computer","human","expt5"
"9885","subj131","trial",85,"bullshitter",10,0.2,3,3,-1,"False",-0.056925644800002,"False",7,3,354,246,2484.9484024181,3022,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9905,FALSE,"human","computer","expt5"
"9886","subj131","trial",86,"bullshitDetector",10,0.2,4,3,3,"False",-1,"False",3,7,357,253,7267.9301662423,3727,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12880,TRUE,"computer","human","expt5"
"9887","subj131","trial",87,"bullshitter",10,0.2,3,3,-1,"False",-0.056925644800002,"False",7,3,364,256,2278.4261666846,1943,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",7634,FALSE,"human","computer","expt5"
"9888","subj131","trial",88,"bullshitDetector",10,0.2,5,0,0,"False",-1,"True",5,-5,369,251,6694.1623484963,1461,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10305,TRUE,"computer","human","expt5"
"9889","subj131","trial",89,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,377,253,2949.5551956612,2990,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",14678,FALSE,"human","computer","expt5"
"9890","subj131","trial",90,"bullshitDetector",10,0.2,2,2,2,"False",-1,"True",-3,8,374,261,7005.8885862698,913,"How many red marbles did your opponent report drawing?",2,2,2237,"False",13688,FALSE,"computer","human","expt5"
"9891","subj131","trial",91,"bullshitter",10,0.2,9,9,-1,"False",-0.177799424,"False",1,9,375,270,2160.3504380422,2727,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",9413,FALSE,"human","computer","expt5"
"9892","subj131","trial",92,"bullshitDetector",10,0.2,0,0,3,"False",-1,"True",-5,10,370,280,6245.4302705256,1241,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8739,FALSE,"computer","human","expt5"
"9893","subj131","trial",93,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,378,282,2352.0341362816,1862,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8006,FALSE,"human","computer","expt5"
"9894","subj131","trial",94,"bullshitDetector",10,0.2,5,2,2,"False",-1,"True",5,-5,383,277,6668.9644114628,1407,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",10416,TRUE,"computer","human","expt5"
"9895","subj131","trial",95,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,391,279,2665.313465633,1565,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8957,FALSE,"human","computer","expt5"
"9896","subj131","trial",96,"bullshitDetector",10,0.2,3,1,1,"False",-1,"True",5,-5,396,274,5457.6711691716,1611,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8215,TRUE,"computer","human","expt5"
"9897","subj131","trial",97,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,404,276,2076.5595731526,2139,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",7460,FALSE,"human","computer","expt5"
"9898","subj131","trial",98,"bullshitDetector",10,0.2,4,0,0,"False",-1,"True",5,-5,409,271,5351.7998518837,1723,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",8761,TRUE,"computer","human","expt5"
"9899","subj131","trial",99,"bullshitter",10,0.2,2,2,-1,"False",0.1444009472,"False",8,2,417,273,2104.9831958006,3370,"How many red marbles did you actually draw?",2,2,1940,"False",11144,FALSE,"human","computer","expt5"
"9900","subj131","trial",100,"bullshitDetector",10,0.2,3,3,3,"False",-1,"True",-2,7,415,280,5173.4872695422,991,"How many red marbles did you actually draw?",-1,-1,-1,"False",17120,FALSE,"computer","human","expt5"
"9901","subj182","trial",1,"bullshitter",10,0.8,8,7,-1,"False",0.5536091648,"False",3,7,3,7,3058.468371084,10738,"How many red marbles did you actually draw?",-1,-1,-1,"False",22218,TRUE,"human","computer","expt5"
"9902","subj182","trial",2,"bullshitDetector",10,0.8,9,9,9,"False",-1,"True",4,1,7,8,5250.8178466204,8201,"How many red marbles did you actually draw?",-1,-1,-1,"False",16985,FALSE,"computer","human","expt5"
"9903","subj182","trial",3,"bullshitter",10,0.8,8,8,-1,"False",0.2516192768,"True",2,3,9,11,2129.831646809,3964,"How many red marbles did you actually draw?",-1,-1,-1,"False",11186,FALSE,"human","computer","expt5"
"9904","subj182","trial",4,"bullshitDetector",10,0.8,9,0,-1,"False",0.2516192768,"True",5,-5,14,6,5215.0880909738,3436,"How many red marbles did you actually draw?",-1,-1,-1,"True",10834,TRUE,"computer","human","expt5"
"9905","subj182","trial",5,"bullshitter",10,0.8,1,1,-1,"False",0.87580544,"True",9,-4,23,2,2897.5864084424,3427,"How many red marbles did you actually draw?",-1,-1,-1,"True",15385,FALSE,"human","computer","expt5"
"9906","subj182","trial",6,"bullshitDetector",10,0.8,7,6,-1,"False",0.87580544,"False",6,4,29,6,6245.2380882784,3520,"How many red marbles did you actually draw?",-1,-1,-1,"True",11976,TRUE,"computer","human","expt5"
"9907","subj182","trial",7,"bullshitter",10,0.8,8,7,-1,"False",0.5536091648,"True",-5,5,24,11,2764.4398088292,3435,"How many red marbles did you actually draw?",8,8,3933,"False",17187,TRUE,"human","computer","expt5"
"9908","subj182","trial",8,"bullshitDetector",10,0.8,10,10,10,"False",-1,"True",5,0,29,11,5867.5877375679,3723,"How many red marbles did you actually draw?",-1,-1,-1,"False",11834,FALSE,"computer","human","expt5"
"9909","subj182","trial",9,"bullshitter",10,0.8,8,9,-1,"False",-0.0168161792,"False",1,9,30,20,2126.1191679524,10135,"How many red marbles did you actually draw?",-1,-1,-1,"False",22915,TRUE,"human","computer","expt5"
"9910","subj182","trial",10,"bullshitDetector",10,0.8,6,10,-1,"False",-0.0168161792,"True",5,-5,35,15,5314.120440291,3452,"How many red marbles did you actually draw?",-1,-1,-1,"True",18817,TRUE,"computer","human","expt5"
"9911","subj182","trial",11,"bullshitter",10,0.8,8,8,-1,"False",0.2516192768,"False",2,8,37,23,2532.0804284383,12588,"How many red marbles did you actually draw?",-1,-1,-1,"False",23033,FALSE,"human","computer","expt5"
"9912","subj182","trial",12,"bullshitDetector",10,0.8,9,8,8,"False",-1,"True",5,-5,42,18,6540.3241415522,19243,"How many red marbles did you actually draw?",-1,-1,-1,"False",28654,TRUE,"computer","human","expt5"
"9913","subj182","trial",13,"bullshitter",10,0.8,0,0,-1,"False",0.875809536,"True",10,-5,52,13,2296.8228000648,3478,"How many red marbles did you actually draw?",-1,-1,-1,"True",11390,FALSE,"human","computer","expt5"
"9914","subj182","trial",14,"bullshitDetector",10,0.8,8,6,6,"False",-1,"False",6,4,58,17,6680.734591299,6341,"How many red marbles did you actually draw?",-1,-1,-1,"False",15143,TRUE,"computer","human","expt5"
"9915","subj182","trial",15,"bullshitter",10,0.8,8,7,-1,"False",0.5536091648,"False",3,7,61,24,3053.5045928086,4724,"How many red marbles did you actually draw?",-1,-1,-1,"False",15152,TRUE,"human","computer","expt5"
"9916","subj182","trial",16,"bullshitDetector",10,0.8,6,6,8,"False",-1,"False",6,4,67,28,5801.4502882257,5566,"How many red marbles did your opponent report drawing?",6,6,6933,"False",20254,FALSE,"computer","human","expt5"
"9917","subj182","trial",17,"bullshitter",10,0.8,8,1,-1,"False",0.87580544,"True",-5,5,62,33,2922.9817174079,6643,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",15092,TRUE,"human","computer","expt5"
"9918","subj182","trial",18,"bullshitDetector",10,0.8,9,8,8,"False",-1,"False",8,2,70,35,5454.4487960309,5373,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12749,TRUE,"computer","human","expt5"
"9919","subj182","trial",19,"bullshitter",10,0.8,4,9,-1,"False",-0.0168161792,"False",1,9,71,44,2669.627100832,4392,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",13755,TRUE,"human","computer","expt5"
"9920","subj182","trial",20,"bullshitDetector",10,0.8,7,7,-1,"False",-0.0168161792,"False",7,3,78,47,5894.919552048,4859,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",15598,FALSE,"computer","human","expt5"
"9921","subj182","trial",21,"bullshitter",10,0.8,6,6,-1,"False",0.7549357568,"True",4,1,82,48,3176.3276801338,5774,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",22377,FALSE,"human","computer","expt5"
"9922","subj182","trial",22,"bullshitDetector",10,0.8,10,8,8,"False",-1,"True",5,-5,87,43,5805.6029129613,4060,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11908,TRUE,"computer","human","expt5"
"9923","subj182","trial",23,"bullshitter",10,0.8,5,6,-1,"False",0.7549357568,"True",-5,5,82,48,3196.8292995506,8568,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",17356,TRUE,"human","computer","expt5"
"9924","subj182","trial",24,"bullshitDetector",10,0.8,7,5,-1,"True",0.7549357568,"False",5,5,87,53,6681.0544256056,4355,"How many red marbles did your opponent report drawing?",5,5,3829,"False",17472,TRUE,"computer","human","expt5"
"9925","subj182","trial",25,"bullshitter",10,0.8,3,7,-1,"False",0.5536091648,"True",-5,5,82,58,2624.6756097172,3271,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",14893,TRUE,"human","computer","expt5"
"9926","subj182","trial",26,"bullshitDetector",10,0.8,8,8,8,"False",-1,"False",8,2,90,60,5905.3991683523,3888,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11792,FALSE,"computer","human","expt5"
"9927","subj182","trial",27,"bullshitter",10,0.8,8,8,-1,"False",0.2516192768,"True",2,3,92,63,2244.0723711355,4187,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11795,FALSE,"human","computer","expt5"
"9928","subj182","trial",28,"bullshitDetector",10,0.8,8,7,7,"False",-1,"True",5,-5,97,58,6295.873377655,3155,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12486,TRUE,"computer","human","expt5"
"9929","subj182","trial",29,"bullshitter",10,0.8,7,7,-1,"False",0.5536091648,"True",3,2,100,60,3028.6330319898,3138,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",14008,FALSE,"human","computer","expt5"
"9930","subj182","trial",30,"bullshitDetector",10,0.8,7,1,-1,"False",0.5536091648,"True",5,-5,105,55,6385.9749543236,3939,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",14426,TRUE,"computer","human","expt5"
"9931","subj182","trial",31,"bullshitter",10,0.8,9,3,-1,"False",0.87494528,"True",-5,5,100,60,2259.9917937379,8017,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",17335,TRUE,"human","computer","expt5"
"9932","subj182","trial",32,"bullshitDetector",10,0.8,10,10,10,"False",-1,"False",10,0,110,60,5294.2380020552,4517,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12083,FALSE,"computer","human","expt5"
"9933","subj182","trial",33,"bullshitter",10,0.8,9,9,-1,"False",-0.0168161792,"False",1,9,111,69,2455.8836809483,3411,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",11152,FALSE,"human","computer","expt5"
"9934","subj182","trial",34,"bullshitDetector",10,0.8,7,8,-1,"False",-0.0168161792,"False",8,2,119,71,7118.3107251991,3278,"How many red marbles did your opponent report drawing?",8,8,17443,"True",36921,TRUE,"computer","human","expt5"
"9935","subj182","trial",35,"bullshitter",10,0.8,7,7,-1,"False",0.5536091648,"False",3,7,122,78,2121.6538376663,8002,"How many red marbles did your opponent report drawing?",-1,-1,-1,"True",21772,FALSE,"human","computer","expt5"
"9936","subj182","trial",36,"bullshitDetector",10,0.8,9,8,8,"False",-1,"False",8,2,130,80,7350.5618114175,6071,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",15648,TRUE,"computer","human","expt5"
"9937","subj182","trial",37,"bullshitter",10,0.8,9,9,-1,"False",-0.0168161792,"False",1,9,131,89,2324.843319317,3747,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",12373,FALSE,"human","computer","expt5"
"9938","subj182","trial",38,"bullshitDetector",10,0.8,10,4,-1,"True",-0.0168161792,"False",4,6,135,95,6469.7023595569,3649,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11864,TRUE,"computer","human","expt5"
"9939","subj182","trial",39,"bullshitter",10,0.8,6,8,-1,"False",0.2516192768,"False",2,8,137,103,2154.4822566391,9819,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",18720,TRUE,"human","computer","expt5"
"9940","subj182","trial",40,"bullshitDetector",10,0.8,7,5,-1,"True",0.2516192768,"True",5,-5,142,98,5274.917963066,2862,"How many red marbles did your opponent report drawing?",-1,-1,-1,"False",11994,TRUE,"computer","human","expt5"
"9941","subj182","trial",41,"bullshitter",10,0.8,10,10,-1,"False",-0.1241903616,"False",0,10,142,108,3221.155157596,2897,"How many red marbles did you actually draw?",10,10,3086,"False",15532,FALSE,"human","computer","expt5"
"9942","subj182","trial",42,"bullshitDetector",10,0.8,7,7,8,"False",-1,"False",7,3,149,111,5333.4847941852,6484,"How many red marbles did you actually draw?",-1,-1,-1,"False",45672,FALSE,"computer","human","expt5"
"9943","subj182","trial",43,"bullshitter",10,0.8,9,8,-1,"False",0.2516192768,"False",2,8,151,119,2449.6303965211,4562,"How many red marbles did you actually draw?",-1,-1,-1,"False",13548,TRUE,"human","computer","expt5"
"9944","subj182","trial",44,"bullshitDetector",10,0.8,7,5,5,"False",-1,"True",5,-5,156,114,6907.1757209681,2429,"How many red marbles did you actually draw?",-1,-1,-1,"False",11189,TRUE,"computer","human","expt5"
"9945","subj182","trial",45,"bullshitter",10,0.8,8,10,-1,"False",-0.1241903616,"False",0,10,156,124,2400.714888244,3953,"How many red marbles did you actually draw?",-1,-1,-1,"False",20589,TRUE,"human","computer","expt5"
"9946","subj182","trial",46,"bullshitDetector",10,0.8,10,8,8,"False",-1,"False",8,2,164,126,6076.4227572707,6300,"How many red marbles did you actually draw?",-1,-1,-1,"False",14771,TRUE,"computer","human","expt5"
"9947","subj182","trial",47,"bullshitter",10,0.8,10,1,-1,"False",0.87580544,"True",-5,5,159,131,2067.7239564414,4388,"How many red marbles did you actually draw?",-1,-1,-1,"True",11417,TRUE,"human","computer","expt5"
"9948","subj182","trial",48,"bullshitDetector",10,0.8,8,5,5,"False",-1,"True",5,-5,164,126,6782.5312736518,2129,"How many red marbles did you actually draw?",-1,-1,-1,"False",10737,TRUE,"computer","human","expt5"
"9949","subj182","trial",49,"bullshitter",10,0.8,6,6,-1,"False",0.7549357568,"True",4,1,168,127,2144.4061008244,9258,"How many red marbles did you actually draw?",-1,-1,-1,"True",19711,FALSE,"human","computer","expt5"
"9950","subj182","trial",50,"bullshitDetector",10,0.8,7,6,6,"False",-1,"True",5,-5,173,122,6447.0600332626,3783,"How many red marbles did you actually draw?",-1,-1,-1,"False",57353,TRUE,"computer","human","expt5"
"9951","subj182","trial",51,"bullshitter",10,0.8,9,3,-1,"False",0.87494528,"True",-5,5,168,127,3103.9954685563,3225,"How many red marbles did you actually draw?",-1,-1,-1,"False",11869,TRUE,"human","computer","expt5"
"9952","subj182","trial",52,"bullshitDetector",10,0.8,8,8,8,"False",-1,"False",8,2,176,129,6970.9177328804,4440,"How many red marbles did you actually draw?",-1,-1,-1,"False",13143,FALSE,"computer","human","expt5"
"9953","subj182","trial",53,"bullshitter",10,0.8,7,7,-1,"False",0.5536091648,"True",3,2,179,131,2923.6658014274,3798,"How many red marbles did you actually draw?",-1,-1,-1,"False",12067,FALSE,"human","computer","expt5"
"9954","subj182","trial",54,"bullshitDetector",10,0.8,7,7,9,"False",-1,"False",7,3,186,134,6480.4814300164,3000,"How many red marbles did you actually draw?",-1,-1,-1,"False",12132,FALSE,"computer","human","expt5"
"9955","subj182","trial",55,"bullshitter",10,0.8,8,7,-1,"False",0.5536091648,"True",-5,5,181,139,2188.3796025725,2841,"How many red marbles did you actually draw?",-1,-1,-1,"True",11704,TRUE,"human","computer","expt5"
"9956","subj182","trial",56,"bullshitDetector",10,0.8,9,0,-1,"True",0.5536091648,"True",5,-5,186,134,6534.6005359049,11576,"How many red marbles did you actually draw?",-1,-1,-1,"False",20707,TRUE,"computer","human","expt5"
"9957","subj182","trial",57,"bullshitter",10,0.8,2,8,-1,"False",0.2516192768,"False",2,8,188,142,2859.4113567521,4381,"How many red marbles did you actually draw?",-1,-1,-1,"True",13220,TRUE,"human","computer","expt5"
"9958","subj182","trial",58,"bullshitDetector",10,0.8,8,7,7,"False",-1,"False",7,3,195,145,5883.7095259441,5419,"How many red marbles did your opponent report drawing?",7,7,3945,"False",16939,TRUE,"computer","human","expt5"
