"","subjID","exptPart","trialNumber","roleCurrent","marblesSampled","probabilityRed","drawnRed","reportedDrawn","compLie","compUnifLie","compDetect","callBS","playerTrialScore","oppTrialScore","playerTotalScore","oppTotalScore","waitTime","responseTime","catchQuestion","catchKey","catchResponse","catchResponseTime","pseudoRound","trialTime","expt"
"12415","subj136","trial",15,"bullshitDetector",10,0.5,4,4,9,FALSE,-1,FALSE,4,6,67,8,6095.94532129393,4741,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13417,"expt5"
"12416","subj136","trial",16,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,FALSE,6,4,73,12,2819.61351121226,2491,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,27443,"expt5"
"12417","subj136","trial",17,"bullshitDetector",10,0.5,5,2,2,FALSE,-1,FALSE,2,8,75,20,6133.60675098633,5263,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,12459,"expt5"
"12418","subj136","trial",18,"bullshitter",10,0.5,3,3,-1,FALSE,0.705078125,FALSE,7,3,82,23,2303.14245039606,3288,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10949,"expt5"
"12419","subj136","trial",19,"bullshitDetector",10,0.5,6,6,6,FALSE,-1,TRUE,1,4,83,27,6616.92937800219,2310,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10602,"expt5"
"12420","subj136","trial",20,"bullshitter",10,0.5,6,6,-1,FALSE,0.048828125,FALSE,4,6,87,33,2956.08682585608,13038,"How many red marbles did you actually draw?",6,6,3273,FALSE,28609,"expt5"
"12421","subj136","trial",21,"bullshitDetector",10,0.5,6,4,4,FALSE,-1,FALSE,4,6,91,39,7194.71673896499,6861,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,15375,"expt5"
"12422","subj136","trial",22,"bullshitter",10,0.5,3,3,-1,FALSE,0.705078125,TRUE,7,-2,98,37,2422.36404344054,2623,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9737,"expt5"
"12423","subj136","trial",23,"bullshitDetector",10,0.5,5,5,6,FALSE,-1,FALSE,5,5,103,42,5735.73429615474,1371,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8177,"expt5"
"12424","subj136","trial",24,"bullshitter",10,0.5,7,4,-1,FALSE,0.5,FALSE,6,4,109,46,3029.92613272055,7373,"How many red marbles did you actually draw?",7,7,1966,TRUE,16631,"expt5"
"12425","subj136","trial",25,"bullshitDetector",10,0.5,5,3,-1,FALSE,0.5,FALSE,3,7,112,53,7021.84014915102,1834,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,10769,"expt5"
"12426","subj136","trial",26,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,FALSE,5,5,117,58,2699.3016644987,3612,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11723,"expt5"
"12427","subj136","trial",27,"bullshitDetector",10,0.5,2,2,3,FALSE,-1,FALSE,2,8,119,66,7302.62402462818,4166,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12417,"expt5"
"12428","subj136","trial",28,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,FALSE,6,4,125,70,2192.72058772046,3101,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,8945,"expt5"
"12429","subj136","trial",29,"bullshitDetector",10,0.5,7,3,3,FALSE,-1,FALSE,3,7,128,77,5533.59212159517,92140,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,98726,"expt5"
"12430","subj136","trial",30,"bullshitter",10,0.5,7,3,-1,FALSE,0.705078125,TRUE,-5,5,123,82,2309.77390079521,4612,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,13147,"expt5"
"12431","subj136","trial",31,"bullshitDetector",10,0.5,3,8,-1,TRUE,0.705078125,FALSE,8,2,131,84,5184.06458635048,6350,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12526,"expt5"
"12432","subj136","trial",32,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,TRUE,6,-1,137,83,2317.17281368851,4749,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11173,"expt5"
"12433","subj136","trial",33,"bullshitDetector",10,0.5,4,4,4,FALSE,-1,FALSE,4,6,141,89,5181.40538101106,2824,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8946,"expt5"
"12434","subj136","trial",34,"bullshitter",10,0.5,8,6,-1,FALSE,0.048828125,FALSE,4,6,145,95,3206.22899358307,26264,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,34366,"expt5"
"12435","subj136","trial",35,"bullshitDetector",10,0.5,2,9,-1,FALSE,0.048828125,TRUE,5,-5,150,90,5656.08759704068,1990,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,10567,"expt5"
"12436","subj136","trial",36,"bullshitter",10,0.5,2,2,-1,FALSE,0.822265625,TRUE,8,-3,158,87,2068.73212136385,3022,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,9765,"expt5"
"12437","subj136","trial",37,"bullshitDetector",10,0.5,4,2,-1,FALSE,0.822265625,FALSE,2,8,160,95,6546.62698997377,1696,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,9243,"expt5"
"12438","subj136","trial",38,"bullshitter",10,0.5,7,3,-1,FALSE,0.705078125,TRUE,-5,5,155,100,3183.22867670679,10509,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,17484,"expt5"
"12439","subj136","trial",39,"bullshitDetector",10,0.5,5,5,5,FALSE,-1,FALSE,5,5,160,105,6805.54657653294,1332,"How many red marbles did your opponent report drawing?",5,5,3962,FALSE,13365,"expt5"
"12440","subj136","trial",40,"bullshitter",10,0.5,3,3,-1,FALSE,0.705078125,FALSE,7,3,167,108,3026.2778747527,1841,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9606,"expt5"
"12441","subj136","trial",41,"bullshitDetector",10,0.5,5,2,2,FALSE,-1,FALSE,2,8,169,116,6517.0859205858,1879,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9381,"expt5"
"12442","subj136","trial",42,"bullshitter",10,0.5,10,3,-1,FALSE,0.705078125,TRUE,-5,5,164,121,2357.34272183983,14380,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,21137,"expt5"
"12443","subj136","trial",43,"bullshitDetector",10,0.5,6,10,-1,FALSE,0.705078125,FALSE,10,0,174,121,5455.26633962342,3366,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,10032,"expt5"
"12444","subj136","trial",44,"bullshitter",10,0.5,10,10,-1,FALSE,-0.123046875,FALSE,0,10,174,131,2110.55306520111,2552,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,8327,"expt5"
"12445","subj136","trial",45,"bullshitDetector",10,0.5,8,5,-1,FALSE,-0.123046875,FALSE,5,5,179,136,5175.27723703099,939,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,7008,"expt5"
"12446","subj136","trial",46,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,FALSE,5,5,184,141,2487.81792729134,5972,"How many red marbles did you actually draw?",5,5,1880,FALSE,14645,"expt5"
"12447","subj136","trial",47,"bullshitDetector",10,0.5,4,4,6,FALSE,-1,FALSE,4,6,188,147,6065.6907841566,4984,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12130,"expt5"
"12448","subj136","trial",48,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,FALSE,5,5,193,152,2301.81153448567,2505,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,9430,"expt5"
"12449","subj136","trial",49,"bullshitDetector",10,0.5,3,3,4,FALSE,-1,FALSE,3,7,196,159,6966.71038347825,1322,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9376,"expt5"
"12450","subj136","trial",50,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,TRUE,5,0,201,159,3016.1276187147,3380,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11390,"expt5"
"12451","subj136","trial",51,"bullshitDetector",10,0.5,3,8,-1,FALSE,0.25390625,FALSE,8,2,209,161,5399.54971751262,3445,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,10271,"expt5"
"12452","subj136","trial",52,"bullshitter",10,0.5,6,5,-1,FALSE,0.25390625,TRUE,-5,5,204,166,3120.95919361925,10955,"How many red marbles did you actually draw?",6,6,6570,FALSE,34811,"expt5"
"12453","subj136","trial",53,"bullshitDetector",10,0.5,6,6,8,FALSE,-1,FALSE,6,4,210,170,5789.29968931353,12118,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,19412,"expt5"
"12454","subj136","trial",54,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,TRUE,6,-1,216,169,2857.14317049315,2311,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8962,"expt5"
"12455","subj136","trial",55,"bullshitDetector",10,0.5,4,4,7,FALSE,-1,FALSE,4,6,220,175,6169.63092448128,3282,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11608,"expt5"
"12456","subj136","trial",56,"bullshitter",10,0.5,7,4,-1,FALSE,0.5,TRUE,-5,5,215,180,2469.339463525,3938,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,15902,"expt5"
"12457","subj136","trial",57,"bullshitDetector",10,0.5,2,2,5,FALSE,-1,FALSE,2,8,217,188,6596.54287306027,2144,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9547,"expt5"
"12458","subj136","trial",58,"bullshitter",10,0.5,6,6,-1,FALSE,0.048828125,FALSE,4,6,221,194,2199.70102282291,6421,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12970,"expt5"
"12459","subj136","trial",59,"bullshitDetector",10,0.5,7,7,-1,TRUE,0.048828125,FALSE,7,3,228,197,7090.29059558695,6054,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,14139,"expt5"
"12460","subj136","trial",60,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,TRUE,5,0,233,197,3125.06520471582,3962,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,15280,"expt5"
"12461","subj136","trial",61,"bullshitDetector",10,0.5,4,4,4,FALSE,-1,FALSE,4,6,237,203,6688.0191384826,575495,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,583598,"expt5"
"12462","subj136","trial",62,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,TRUE,6,-1,243,202,2814.01208819085,2455,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11237,"expt5"
"12463","subj136","trial",63,"bullshitDetector",10,0.5,5,5,7,FALSE,-1,FALSE,5,5,248,207,6542.72418783602,28750,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,36950,"expt5"
"12464","subj136","trial",64,"bullshitter",10,0.5,0,0,-1,FALSE,0.8759765625,TRUE,10,-5,258,202,2872.68601369421,5580,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,13200,"expt5"
"12465","subj136","trial",65,"bullshitDetector",10,0.5,6,1,-1,FALSE,0.8759765625,FALSE,1,9,259,211,6019.63326220954,59624,"How many red marbles did your opponent report drawing?",1,1,4295,TRUE,81277,"expt5"
"12466","subj136","trial",66,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,FALSE,6,4,265,215,2358.60713789913,1902,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,8251,"expt5"
"12467","subj136","trial",67,"bullshitDetector",10,0.5,5,2,-1,TRUE,0.5,TRUE,5,-5,270,210,5543.42783227991,2898,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9504,"expt5"
"12468","subj136","trial",68,"bullshitter",10,0.5,3,3,-1,FALSE,0.705078125,FALSE,7,3,277,213,2746.04553172944,1933,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,8160,"expt5"
"12469","subj136","trial",69,"bullshitDetector",10,0.5,4,4,4,FALSE,-1,FALSE,4,6,281,219,6208.40658538367,3856,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11333,"expt5"
"12470","subj136","trial",70,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,FALSE,5,5,286,224,2479.57412295259,2643,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9697,"expt5"
"12471","subj136","trial",71,"bullshitDetector",10,0.5,7,4,4,FALSE,-1,TRUE,5,-5,291,219,7021.98312795012,2554,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10389,"expt5"
"12472","subj136","trial",72,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,FALSE,5,5,296,224,2375.53836703283,2414,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,8579,"expt5"
"12473","subj136","trial",73,"bullshitDetector",10,0.5,7,7,-1,FALSE,0.25390625,TRUE,2,3,298,227,7340.29359070393,11492,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,20042,"expt5"
"12474","subj136","trial",74,"bullshitter",10,0.5,6,5,-1,FALSE,0.25390625,TRUE,-5,5,293,232,2740.1168966045,3459,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10753,"expt5"
"12475","subj136","trial",75,"bullshitDetector",10,0.5,7,3,3,FALSE,-1,FALSE,3,7,296,239,5439.72878663492,1244,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,8401,"expt5"
"12476","subj136","trial",76,"bullshitter",10,0.5,6,6,-1,FALSE,0.048828125,FALSE,4,6,300,245,2183.74151379097,5313,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13843,"expt5"
"12477","subj136","trial",77,"bullshitDetector",10,0.5,5,4,4,FALSE,-1,FALSE,4,6,304,251,5311.99034277183,2197,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,8390,"expt5"
"12478","subj136","trial",78,"bullshitter",10,0.5,6,6,-1,FALSE,0.048828125,FALSE,4,6,308,257,2603.48945508223,6005,"How many red marbles did you actually draw?",6,6,2088,FALSE,14063,"expt5"
"12479","subj136","trial",79,"bullshitDetector",10,0.5,5,4,-1,FALSE,0.048828125,FALSE,4,6,312,263,5556.53233680675,3216,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,9718,"expt5"
"12480","subj136","trial",80,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,FALSE,6,4,318,267,2608.35707981222,2314,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8769,"expt5"
"12481","subj136","trial",81,"bullshitDetector",10,0.5,2,5,-1,TRUE,0.5,FALSE,5,5,323,272,7443.15340894013,1444,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10006,"expt5"
"12482","subj136","trial",82,"bullshitter",10,0.5,6,5,-1,FALSE,0.25390625,FALSE,5,5,328,277,2484.75538492757,3092,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9579,"expt5"
"12483","subj136","trial",83,"bullshitDetector",10,0.5,4,4,4,FALSE,-1,FALSE,4,6,332,283,5434.87593205659,37858,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,44721,"expt5"
"12484","subj136","trial",84,"bullshitter",10,0.5,2,2,-1,FALSE,0.822265625,TRUE,8,-3,340,280,2536.08875523549,1538,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8218,"expt5"
"12485","subj136","trial",85,"bullshitDetector",10,0.5,5,8,-1,TRUE,0.822265625,TRUE,5,-5,345,275,6241.42634259652,7486,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,15862,"expt5"
"12486","subj136","trial",86,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,FALSE,6,4,351,279,2459.69953226549,2189,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8778,"expt5"
"12487","subj136","trial",87,"bullshitDetector",10,0.5,4,4,8,FALSE,-1,FALSE,4,6,355,285,7008.85047433257,16821,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,25418,"expt5"
"12488","subj136","trial",88,"bullshitter",10,0.5,8,4,-1,FALSE,0.5,TRUE,-5,5,350,290,2397.38865452162,4180,"How many red marbles did you actually draw?",8,8,3829,TRUE,15122,"expt5"
"12489","subj136","trial",89,"bullshitDetector",10,0.5,8,4,4,FALSE,-1,TRUE,5,-5,355,285,6245.57670705227,21142,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,28641,"expt5"
"12490","subj136","trial",90,"bullshitter",10,0.5,8,5,-1,FALSE,0.25390625,FALSE,5,5,360,290,2098.15023136645,3891,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10153,"expt5"
"12491","subj136","trial",91,"bullshitDetector",10,0.5,4,6,-1,FALSE,0.25390625,TRUE,5,-5,365,285,6393.69511690828,5246,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,13482,"expt5"
"12492","subj136","trial",92,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,FALSE,5,5,370,290,3249.03216722579,2175,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12098,"expt5"
"12493","subj136","trial",93,"bullshitDetector",10,0.5,8,5,5,FALSE,-1,FALSE,5,5,375,295,5301.25408799114,2322,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8571,"expt5"
"12494","subj136","trial",94,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,TRUE,6,-1,381,294,3105.99095952349,1963,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8652,"expt5"
"12495","subj136","trial",95,"bullshitDetector",10,0.5,8,0,-1,FALSE,0.5,FALSE,0,10,381,304,6779.30827829157,3655,"How many red marbles did your opponent report drawing?",0,0,3213,TRUE,15407,"expt5"
"12496","subj136","trial",96,"bullshitter",10,0.5,4,4,-1,FALSE,0.5,FALSE,6,4,387,308,2672.62877833642,1803,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,7698,"expt5"
"12497","subj136","trial",97,"bullshitDetector",10,0.5,5,5,5,FALSE,-1,FALSE,5,5,392,313,5608.8794868061,1022,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,7980,"expt5"
"12498","subj136","trial",98,"bullshitter",10,0.5,6,5,-1,FALSE,0.25390625,FALSE,5,5,397,318,2894.24292173063,6723,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,12724,"expt5"
"12499","subj136","trial",99,"bullshitDetector",10,0.5,3,3,3,FALSE,-1,FALSE,3,7,400,325,5261.66430686521,1900,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,8201,"expt5"
"12500","subj136","trial",100,"bullshitter",10,0.5,5,5,-1,FALSE,0.25390625,FALSE,5,5,405,330,2145.90645577668,2739,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11106,"expt5"
"12501","subj171","trial",1,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,TRUE,2,3,2,3,2135.79020679905,3554,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,12055,"expt5"
"12502","subj171","trial",2,"bullshitDetector",10,0.8,9,8,8,FALSE,-1,FALSE,8,2,10,5,5242.80904430558,5263,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13038,"expt5"
"12503","subj171","trial",3,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,FALSE,2,8,12,13,2987.98243908147,3338,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,11040,"expt5"
"12504","subj171","trial",4,"bullshitDetector",10,0.8,8,4,-1,FALSE,0.2516192768,FALSE,4,6,16,19,5629.81266162887,2605,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,11272,"expt5"
"12505","subj171","trial",5,"bullshitter",10,0.8,10,10,-1,FALSE,-0.1241903616,FALSE,0,10,16,29,2177.5689413489,4962,"How many red marbles did you actually draw?",10,10,4567,FALSE,17747,"expt5"
"12506","subj171","trial",6,"bullshitDetector",10,0.8,8,8,9,FALSE,-1,FALSE,8,2,24,31,5170.45861930453,2834,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10027,"expt5"
"12507","subj171","trial",7,"bullshitter",10,0.8,7,7,-1,FALSE,0.5536091648,FALSE,3,7,27,38,2309.05288072252,4175,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10625,"expt5"
"12508","subj171","trial",8,"bullshitDetector",10,0.8,8,8,10,FALSE,-1,TRUE,3,2,30,40,7269.58719319602,3336,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12090,"expt5"
"12509","subj171","trial",9,"bullshitter",10,0.8,8,7,-1,FALSE,0.5536091648,TRUE,-5,5,25,45,2746.13080371632,4718,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12062,"expt5"
"12510","subj171","trial",10,"bullshitDetector",10,0.8,9,9,9,FALSE,-1,FALSE,9,1,34,46,5270.20955753989,4724,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,14614,"expt5"
"12511","subj171","trial",11,"bullshitter",10,0.8,0,8,-1,FALSE,0.2516192768,FALSE,2,8,36,54,2134.0963020926,7685,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,15396,"expt5"
"12512","subj171","trial",12,"bullshitDetector",10,0.8,7,7,7,FALSE,-1,FALSE,7,3,43,57,5466.33831268151,3094,"How many red marbles did your opponent report drawing?",7,7,5605,FALSE,16436,"expt5"
"12513","subj171","trial",13,"bullshitter",10,0.8,10,6,-1,FALSE,0.7549357568,TRUE,-5,5,38,62,2084.04526548322,6552,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13705,"expt5"
"12514","subj171","trial",14,"bullshitDetector",10,0.8,8,8,10,FALSE,-1,FALSE,8,2,46,64,6519.97301225113,2360,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11193,"expt5"
"12515","subj171","trial",15,"bullshitter",10,0.8,10,6,-1,FALSE,0.7549357568,FALSE,4,6,50,70,2158.40955741197,4642,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,32902,"expt5"
"12516","subj171","trial",16,"bullshitDetector",10,0.8,9,8,8,FALSE,-1,FALSE,8,2,58,72,6401.89353735107,2264,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10745,"expt5"
"12517","subj171","trial",17,"bullshitter",10,0.8,8,5,-1,FALSE,0.8430161408,TRUE,-5,5,53,77,3091.68108840043,4381,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11740,"expt5"
"12518","subj171","trial",18,"bullshitDetector",10,0.8,10,5,-1,FALSE,0.8430161408,TRUE,5,-5,58,72,7038.04090320972,8302,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,20319,"expt5"
"12519","subj171","trial",19,"bullshitter",10,0.8,9,8,-1,FALSE,0.2516192768,FALSE,2,8,60,80,2877.73608732638,3813,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11193,"expt5"
"12520","subj171","trial",20,"bullshitDetector",10,0.8,8,1,-1,FALSE,0.2516192768,TRUE,5,-5,65,75,5351.21677601058,3149,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,11203,"expt5"
"12521","subj171","trial",21,"bullshitter",10,0.8,2,5,-1,FALSE,0.8430161408,TRUE,-5,5,60,80,2661.95719041309,3272,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,11229,"expt5"
"12522","subj171","trial",22,"bullshitDetector",10,0.8,9,10,-1,FALSE,0.8430161408,TRUE,5,-5,65,75,6512.55682691637,3727,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,12687,"expt5"
"12523","subj171","trial",23,"bullshitter",10,0.8,1,6,-1,FALSE,0.7549357568,FALSE,4,6,69,81,2153.78241465269,3234,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,17145,"expt5"
"12524","subj171","trial",24,"bullshitDetector",10,0.8,6,6,9,FALSE,-1,FALSE,6,4,75,85,5586.88978763904,1779,"How many red marbles did your opponent report drawing?",6,6,4472,FALSE,13429,"expt5"
"12525","subj171","trial",25,"bullshitter",10,0.8,7,7,-1,FALSE,0.5536091648,TRUE,3,2,78,87,2653.55561448921,4313,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,14350,"expt5"
"12526","subj171","trial",26,"bullshitDetector",10,0.8,10,1,-1,TRUE,0.5536091648,TRUE,5,-5,83,82,6562.04529882155,3592,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11820,"expt5"
"12527","subj171","trial",27,"bullshitter",10,0.8,9,9,-1,FALSE,-0.0168161792,FALSE,1,9,84,91,2088.57370435392,3251,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13990,"expt5"
"12528","subj171","trial",28,"bullshitDetector",10,0.8,9,5,-1,TRUE,-0.0168161792,FALSE,5,5,89,96,5414.7228096122,2112,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9352,"expt5"
"12529","subj171","trial",29,"bullshitter",10,0.8,8,5,-1,FALSE,0.8430161408,TRUE,-5,5,84,101,3144.77274125795,3486,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,14011,"expt5"
"12530","subj171","trial",30,"bullshitDetector",10,0.8,9,7,7,FALSE,-1,FALSE,7,3,91,104,6125.5031860678,2882,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11450,"expt5"
"12531","subj171","trial",31,"bullshitter",10,0.8,10,9,-1,FALSE,-0.0168161792,FALSE,1,9,92,113,2797.91677600312,3554,"How many red marbles did you actually draw?",10,10,2983,FALSE,13626,"expt5"
"12532","subj171","trial",32,"bullshitDetector",10,0.8,9,7,7,FALSE,-1,FALSE,7,3,99,116,6296.40004663237,2615,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12278,"expt5"
"12533","subj171","trial",33,"bullshitter",10,0.8,6,8,-1,FALSE,0.2516192768,FALSE,2,8,101,124,2699.96743835708,2908,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9233,"expt5"
"12534","subj171","trial",34,"bullshitDetector",10,0.8,9,8,8,FALSE,-1,FALSE,8,2,109,126,5912.18182426738,4218,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,17425,"expt5"
"12535","subj171","trial",35,"bullshitter",10,0.8,9,8,-1,FALSE,0.2516192768,FALSE,2,8,111,134,2857.41757847372,2708,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,41089,"expt5"
"12536","subj171","trial",36,"bullshitDetector",10,0.8,8,7,7,FALSE,-1,TRUE,5,-5,116,129,7261.16768213226,4347,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,13075,"expt5"
"12537","subj171","trial",37,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,FALSE,2,8,118,137,2306.68706610782,3060,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,25778,"expt5"
"12538","subj171","trial",38,"bullshitDetector",10,0.8,9,3,-1,TRUE,0.2516192768,FALSE,3,7,121,144,5816.19989312049,6756,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,15468,"expt5"
"12539","subj171","trial",39,"bullshitter",10,0.8,4,4,-1,FALSE,0.869440256,TRUE,6,-1,127,143,3023.76998527576,4673,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,15821,"expt5"
"12540","subj171","trial",40,"bullshitDetector",10,0.8,9,7,-1,FALSE,0.869440256,TRUE,5,-5,132,138,7190.67371117973,2772,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,12894,"expt5"
"12541","subj171","trial",41,"bullshitter",10,0.8,7,7,-1,FALSE,0.5536091648,TRUE,3,2,135,140,2076.27698666505,3831,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11458,"expt5"
"12542","subj171","trial",42,"bullshitDetector",10,0.8,8,8,-1,FALSE,0.5536091648,TRUE,3,2,138,142,5517.92928214553,3013,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,20075,"expt5"
"12543","subj171","trial",43,"bullshitter",10,0.8,10,7,-1,FALSE,0.5536091648,TRUE,-5,5,133,147,2171.70203897049,2546,"How many red marbles did you actually draw?",10,10,4627,FALSE,13307,"expt5"
